0,735632184
0,672413793
0,637931034
0,652298851
0,727011494
0,862068966
0,505747126
0,712643678
0,816091954
0,721264368
0,649425287
0,764367816
0,985632184
0,795977011
0,686781609
0,767241379
0,922413793
0,675287356
0,557471264
0,709770115
0,74137931
0,744252874
0,537356322
0,640804598
0,574712644
0,813218391
0,66954023
0,709770115
0,764367816
0,672413793
0,82183908
0,833333333
0,721264368
0,755747126
0,804597701
0,83908046
0,801724138
0,655172414
0,712643678
0,623563218
0,635057471
0,445402299
0,554597701
0,540229885
0,517241379
0,531609195
0,715517241
0,767241379
0,66091954
0,836206897
0,583333333
0,686781609
0,591954023
0,643678161
0,600574713
0,862068966
0,755747126
0,620689655
0,597701149
0,58908046
0,793103448
0,609195402
0,692528736
0,522988506
0,890804598
0,784482759
0,706896552
0,568965517
0,83045977
0,704022989
0,761494253
0,574712644
0,632183908
0,784482759
0,784482759
0,517241379
0,836206897
0,566091954
0,66091954
0,761494253
0,727011494
0,640804598
1
0,66091954
0,663793103
0,609195402
0,732758621
0,916666667
0,643678161
0,42816092
0,663793103
0,701149425
0,652298851
0,534482759
0,557471264
0,695402299
0,522988506
0,534482759
0,704022989
0,755747126
0,795977011
0,781609195
0,629310345
0,795977011
0,824712644
0,905172414
0,732758621
0,816091954
0,942528736
0,83045977
0,591954023
0,686781609
0,715517241
0,586206897
0,646551724
0,557471264
0,58045977
0,591954023
0,67816092
0,522988506
0,517241379
0,686781609
0,520114943
0,603448276
0,50862069
0,686781609
0,597701149
0,465517241
0,494252874
0,609195402
0,66954023
0,451149425
0,640804598
0,698275862
0,57183908
0,603448276
0,640804598
0,442528736
0,66091954
0,663793103
0,778735632
0,568965517
0,649425287
0,706896552
0,612068966
0,416666667
0,468390805
0,597701149
0,511494253
0,522988506
0,477011494
0,505747126
0,606321839
0,649425287
0,474137931
0,709770115
0,462643678
0,42816092
0,474137931
0,534482759
0,623563218
0,568965517
0,436781609
0,422413793
0,606321839
0,50862069
0,609195402
0,566091954
0,511494253
0,50862069
0,497126437
0,502873563
0,318965517
0,649425287
0,479885057
0,448275862
0,445402299
0,474137931
0,609195402
0,531609195
0,396551724
0,591954023
0,66091954
0,629310345
0,433908046
0,362068966
0,468390805
0,525862069
0,606321839
0,554597701
0,646551724
0,425287356
0,612068966
0,359195402
0,462643678
0,632183908
0,439655172
0,525862069
0,433908046
0,468390805
0,597701149
0,451149425
0,451149425
0,689655172
0,672413793
0,689655172
0,50862069
0,640804598
0,683908046
0,614942529
0,528735632
0,629310345
0,597701149
0,66091954
0,387931034
0,583333333
0,617816092
0,663793103
0,704022989
0,459770115
0,574712644
0,468390805
0,528735632
0,600574713
0,5
0,554597701
0,517241379
0,462643678
0,531609195
0,761494253
0,522988506
0,385057471
0,50862069
0,577586207
0,58908046
0,568965517
0,58045977
0,448275862
0,681034483
0,568965517
0,752873563
0,471264368
0,747126437
0,597701149
0,548850575
0,637931034
0,485632184
0,597701149
0,735632184
0,442528736
0,422413793
0,454022989
0,431034483
0,373563218
0,327586207
0,514367816
0,520114943
0,557471264
0,57183908
0,563218391
0,623563218
0,543103448
0,597701149
0,511494253
0,50862069
0,629310345
0,468390805
0,522988506
0,597701149
0,566091954
0,600574713
0,359195402
0,663793103
0,548850575
0,494252874
0,517241379
0,614942529
0,744252874
0,643678161
0,614942529
0,497126437
0,683908046
0,537356322
0,612068966
0,456896552
0,451149425
0,531609195
0,66091954
0,494252874
0,557471264
0,686781609
0,718390805
0,494252874
0,5
0,612068966
0,66954023
0,50862069
0,537356322
0,459770115
0,57183908
0,465517241
0,468390805
0,471264368
0,454022989
0,511494253
0,482758621
0,482758621
0,522988506
0,563218391
0,511494253
0,485632184
0,551724138
0,681034483
0,511494253
0,534482759
0,462643678
0,534482759
0,528735632
0,393678161
0,531609195
0,666666667
0,488505747
0,58908046
0,376436782
0,425287356
0,551724138
0,413793103
0,494252874
0,341954023
0,502873563
0,537356322
0,574712644
0,520114943
0,431034483
0,623563218
0,502873563
0,413793103
0,456896552
0,534482759
0,465517241
0,399425287
0,451149425
0,497126437
0,42816092
0,41091954
0,58045977
0,482758621
0,551724138
0,494252874
0,594827586
0,425287356
0,488505747
0,459770115
0,387931034
0,416666667
0,353448276
0,531609195
0,33908046
0,393678161
0,477011494
0,58908046
0,58045977
0,540229885
0,520114943
0,413793103
0,459770115
0,448275862
0,488505747
0,681034483
0,531609195
0,548850575
0,462643678
0,485632184
0,462643678
0,643678161
0,643678161
0,413793103
0,554597701
0,439655172
0,370689655
0,459770115
0,50862069
0,479885057
0,402298851
0,413793103
0,617816092
0,471264368
0,477011494
0,445402299
0,597701149
0,683908046
0,543103448
0,520114943
0,525862069
0,563218391
0,721264368
0,540229885
0,42816092
0,591954023
0,49137931
0,517241379
0,502873563
0,336206897
0,497126437
0,439655172
0,41954023
0,439655172
0,436781609
0,399425287
0,41091954
0,364942529
0,41091954
0,399425287
0,385057471
0,462643678
0,431034483
0,58908046
0,436781609
0,456896552
0,327586207
0,632183908
0,514367816
0,594827586
0,41091954
0,442528736
0,514367816
0,439655172
0,362068966
0,347701149
0,485632184
0,474137931
0,511494253
0,422413793
0,540229885
0,433908046
0,405172414
0,344827586
0,50862069
0,494252874
0,42816092
0,459770115
0,327586207
0,531609195
0,454022989
0,387931034
0,41091954
0,399425287
0,448275862
0,462643678
0,494252874
0,382183908
0,462643678
0,448275862
0,477011494
0,313218391
0,534482759
0,413793103
0,462643678
0,42816092
0,494252874
0,522988506
0,399425287
0,373563218
0,41091954
0,577586207
0,459770115
0,540229885
0,482758621
0,477011494
0,465517241
0,537356322
0,405172414
0,376436782
0,505747126
0,396551724
0,408045977
0,364942529
0,551724138
0,554597701
0,505747126
0,494252874
0,514367816
0,451149425
0,376436782
0,224137931
0,370689655
0,534482759
0,33908046
0,301724138
0,313218391
0,517241379
0,540229885
0,336206897
0,313218391
0,396551724
0,494252874
0,364942529
0,448275862
0,42816092
0,603448276
0,462643678
0,525862069
0,385057471
0,445402299
0,465517241
0,471264368
0,557471264
0,431034483
0,57183908
0,454022989
0,327586207
0,402298851
0,517241379
0,364942529
0,425287356
0,477011494
0,448275862
0,568965517
0,586206897
0,468390805
0,451149425
0,522988506
0,416666667
0,402298851
0,488505747
0,545977011
0,57183908
0,341954023
0,474137931
0,623563218
0,531609195
0,379310345
0,448275862
0,520114943
0,402298851
0,439655172
0,405172414
0,367816092
0,497126437
0,33045977
0,517241379
0,568965517
0,488505747
0,465517241
0,382183908
0,416666667
0,474137931
0,620689655
0,514367816
0,5
0,477011494
0,545977011
0,744252874
0,531609195
0,545977011
0,804597701
0,640804598
0,683908046
0,439655172
0,468390805
0,451149425
0,522988506
0,454022989
0,402298851
0,58908046
0,563218391
0,451149425
0,511494253
0,614942529
0,620689655
0,554597701
0,591954023
0,531609195
0,5
0,591954023
0,520114943
0,514367816
0,554597701
0,448275862
0,442528736
0,41091954
0,514367816
0,557471264
0,425287356
0,310344828
0,497126437
0,548850575
0,402298851
0,344827586
0,341954023
0,502873563
0,439655172
0,408045977
0,488505747
0,402298851
0,451149425
0,477011494
0,431034483
0,488505747
0,603448276
0,451149425
0,522988506
0,465517241
0,497126437
0,574712644
0,612068966
0,454022989
0,540229885
0,531609195
0,583333333
0,445402299
0,25
